    5.85228      0.038524
    5.85720      0.032513
    5.86213      0.034914
    5.86705      0.034109
    5.87198      0.032453
    5.87691      0.035278
    5.88183      0.034198
    5.88676      0.031959
    5.89168      0.032281
    5.89661      0.035968
    5.90154      0.031089
    5.90646      0.034634
    5.91139      0.031079
    5.91632      0.027880
    5.92124      0.023887
    5.92617      0.021437
    5.93109      0.021693
    5.93602      0.019581
    5.94095      0.019733
    5.94587      0.015305
    5.95080      0.018131
    5.95572      0.016651
    5.96065      0.016413
    5.96558      0.014909
    5.97050      0.017896
    5.97543      0.018664
    5.98036      0.014958
    5.98528      0.013564
    5.99021      0.018846
    5.99513      0.019026
    6.00006      0.017609
    6.00499      0.019614
    6.00991      0.016791
    6.01484      0.018380
    6.01976      0.018298
    6.02469      0.016891
    6.02962      0.015813
    6.03454      0.015583
    6.03947      0.016615
    6.04440      0.015296
    6.04932      0.014071
    6.05425      0.015344
    6.05917      0.017083
    6.06410      0.014233
    6.06903      0.018281
    6.07395      0.017130
    6.07888      0.016186
    6.08380      0.020053
    6.08873      0.019116
    6.09366      0.021212
    6.09858      0.012302
    6.10351      0.018842
    6.10844      0.016738
    6.11336      0.018989
    6.11829      0.017447
    6.12321      0.014622
    6.12814      0.015787
    6.13307      0.018260
    6.13799      0.021523
    6.14292      0.016380
    6.14784      0.017023
    6.15277      0.021492
    6.15770      0.016395
    6.16262      0.021477
    6.16755      0.016050
    6.17248      0.018288
    6.17740      0.015493
    6.18233      0.015643
    6.18725      0.022123
    6.19218      0.017555
    6.19711      0.016883
    6.20203      0.022067
    6.20696      0.015046
    6.21188      0.018813
    6.21681      0.014761
    6.22174      0.012366
    6.22666      0.014195
    6.23159      0.014646
    6.23652      0.018581
    6.24144      0.015983
    6.24637      0.014454
    6.25129      0.023985
    6.25622      0.015973
    6.26115      0.015926
    6.26607      0.019612
    6.27100      0.020385
    6.27592      0.014502
    6.28085      0.017311
    6.28578      0.014555
    6.29070      0.019803
    6.29563      0.018881
    6.30056      0.019323
    6.30548      0.015034
    6.31041      0.022080
    6.31533      0.020240
    6.32026      0.021277
    6.32519      0.020001
    6.33011      0.023356
    6.33504      0.018501
    6.33996      0.017306
    6.34489      0.016087
    6.34982      0.017474
    6.35474      0.015624
    6.35967      0.022157
    6.36460      0.019210
    6.36952      0.017722
    6.37445      0.015884
    6.37937      0.016318
    6.38430      0.014354
    6.38923      0.019378
    6.39415      0.018019
    6.39908      0.019287
    6.40400      0.016473
    6.40893      0.022223
    6.41386      0.019356
    6.41878      0.019043
    6.42371      0.015899
    6.42864      0.019176
    6.43356      0.022654
    6.43849      0.019568
    6.44341      0.016238
    6.44834      0.020774
    6.45327      0.012946
    6.45819      0.018190
    6.46312      0.012345
    6.46804      0.018493
    6.47297      0.021168
    6.47790      0.013728
    6.48282      0.016649
    6.48775      0.013474
    6.49268      0.020666
    6.49760      0.016816
    6.50253      0.021839
    6.50745      0.014164
    6.51238      0.017503
    6.51731      0.019644
    6.52223      0.020528
    6.52716      0.015293
    6.53208      0.018190
    6.53701      0.020031
    6.54194      0.016510
    6.54686      0.014039
    6.55179      0.017690
    6.55672      0.018630
    6.56164      0.019452
